Generacion	x1	x2	Fitness_Padre	Sigma_Usado
99	-0.10024461	0.69354814	-1.02809763	0.04926961
100	-0.10024461	0.69354814	-1.02809763	0.04434265
101	-0.08166204	0.71905784	-1.03097625	0.04434265
102	-0.08166204	0.71905784	-1.03097625	0.03990838
103	-0.08166204	0.71905784	-1.03097625	0.03990838
104	-0.08166204	0.71905784	-1.03097625	0.03591755
105	-0.08166204	0.71905784	-1.03097625	0.03591755
106	-0.08166204	0.71905784	-1.03097625	0.03232579
107	-0.08166204	0.71905784	-1.03097625	0.03232579
108	-0.08166204	0.71905784	-1.03097625	0.02909321
109	-0.08166204	0.71905784	-1.03097625	0.02909321
110	-0.08166204	0.71905784	-1.03097625	0.02618389
111	-0.08166204	0.71905784	-1.03097625	0.02618389
112	-0.08166204	0.71905784	-1.03097625	0.02356550
113	-0.08166204	0.71905784	-1.03097625	0.02356550
114	-0.08392351	0.71924197	-1.03109434	0.02120895
115	-0.08392351	0.71924197	-1.03109434	0.02120895
116	-0.08392351	0.71924197	-1.03109434	0.01908806
117	-0.08392351	0.71924197	-1.03109434	0.01908806
118	-0.08392351	0.71924197	-1.03109434	0.01717925
119	-0.08392351	0.71924197	-1.03109434	0.01717925
120	-0.08392351	0.71924197	-1.03109434	0.01546133
121	-0.08392351	0.71924197	-1.03109434	0.01546133
122	-0.08392351	0.71924197	-1.03109434	0.01391519
123	-0.08392351	0.71924197	-1.03109434	0.01391519
124	-0.08392351	0.71924197	-1.03109434	0.01252367
125	-0.08392351	0.71924197	-1.03109434	0.01252367
126	-0.08392351	0.71924197	-1.03109434	0.01127131
127	-0.08392351	0.71924197	-1.03109434	0.01127131
128	-0.08392351	0.71924197	-1.03109434	0.01014418
129	-0.08392351	0.71924197	-1.03109434	0.01014418
130	-0.08392351	0.71924197	-1.03109434	0.00912976
131	-0.09135503	0.70475868	-1.03110240	0.00912976
132	-0.08821775	0.70762198	-1.03142024	0.00821678
133	-0.08821775	0.70762198	-1.03142024	0.00821678
134	-0.08821775	0.70762198	-1.03142024	0.00739510
135	-0.09193972	0.71471761	-1.03158074	0.00739510
136	-0.09193972	0.71471761	-1.03158074	0.00665559
137	-0.09193972	0.71471761	-1.03158074	0.00665559
138	-0.09193972	0.71471761	-1.03158074	0.00599003
139	-0.09193972	0.71471761	-1.03158074	0.00599003
140	-0.09193972	0.71471761	-1.03158074	0.00539103
141	-0.09193972	0.71471761	-1.03158074	0.00539103
142	-0.09193972	0.71471761	-1.03158074	0.00485193
143	-0.09193972	0.71471761	-1.03158074	0.00485193
144	-0.09193972	0.71471761	-1.03158074	0.00436674
145	-0.09193972	0.71471761	-1.03158074	0.00436674
146	-0.09193972	0.71471761	-1.03158074	0.00393006
147	-0.09193972	0.71471761	-1.03158074	0.00393006
148	-0.08987508	0.71231899	-1.03162751	0.00353706
149	-0.08987508	0.71231899	-1.03162751	0.00353706
150	-0.08987508	0.71231899	-1.03162751	0.00318335
151	-0.08987508	0.71231899	-1.03162751	0.00318335
152	-0.08987508	0.71231899	-1.03162751	0.00286501
153	-0.08987508	0.71231899	-1.03162751	0.00286501
154	-0.08987508	0.71231899	-1.03162751	0.00257851
155	-0.08987508	0.71231899	-1.03162751	0.00257851
156	-0.08987508	0.71231899	-1.03162751	0.00232066
157	-0.08987508	0.71231899	-1.03162751	0.00232066
158	-0.08987508	0.71231899	-1.03162751	0.00208860
159	-0.08987508	0.71231899	-1.03162751	0.00208860
160	-0.08987508	0.71231899	-1.03162751	0.00187974
161	-0.08987508	0.71231899	-1.03162751	0.00187974
162	-0.08987508	0.71231899	-1.03162751	0.00169176
163	-0.08987508	0.71231899	-1.03162751	0.00169176
164	-0.08987508	0.71231899	-1.03162751	0.00152259
165	-0.08987508	0.71231899	-1.03162751	0.00152259
166	-0.08941596	0.71270611	-1.03162770	0.00137033
167	-0.08941596	0.71270611	-1.03162770	0.00137033
168	-0.08941596	0.71270611	-1.03162770	0.00123329
169	-0.08941596	0.71270611	-1.03162770	0.00123329
170	-0.08941596	0.71270611	-1.03162770	0.00110997
171	-0.08941596	0.71270611	-1.03162770	0.00110997
172	-0.08941596	0.71270611	-1.03162770	0.00099897
173	-0.08941596	0.71270611	-1.03162770	0.00099897
174	-0.08941596	0.71270611	-1.03162770	0.00089907
175	-0.08941596	0.71270611	-1.03162770	0.00089907
176	-0.08941596	0.71270611	-1.03162770	0.00080916
177	-0.09010626	0.71256374	-1.03162809	0.00080916
178	-0.09010626	0.71256374	-1.03162809	0.00072825
179	-0.09010626	0.71256374	-1.03162809	0.00072825
180	-0.09010626	0.71256374	-1.03162809	0.00065542
181	-0.09010626	0.71256374	-1.03162809	0.00065542
182	-0.09010626	0.71256374	-1.03162809	0.00058988
183	-0.09010626	0.71256374	-1.03162809	0.00058988
184	-0.09010626	0.71256374	-1.03162809	0.00053089
185	-0.09010626	0.71256374	-1.03162809	0.00053089
186	-0.09010626	0.71256374	-1.03162809	0.00047780
187	-0.09010626	0.71256374	-1.03162809	0.00047780
188	-0.09010626	0.71256374	-1.03162809	0.00043002
189	-0.09010626	0.71256374	-1.03162809	0.00043002
190	-0.09010626	0.71256374	-1.03162809	0.00038702
191	-0.09010626	0.71256374	-1.03162809	0.00038702
192	-0.09010626	0.71256374	-1.03162809	0.00034832
193	-0.09010626	0.71256374	-1.03162809	0.00034832
194	-0.08984577	0.71278826	-1.03162831	0.00031349
195	-0.08984577	0.71278826	-1.03162831	0.00031349
196	-0.08984577	0.71278826	-1.03162831	0.00028214
197	-0.08984577	0.71278826	-1.03162831	0.00028214
198	-0.08984577	0.71278826	-1.03162831	0.00025392
199	-0.08984577	0.71278826	-1.03162831	0.00025392
200	-0.08984577	0.71278826	-1.03162831	0.00022853

--- ESTADISTICAS DE ESTA CORRIDA ---
Mejor f(x) (padre) encontrado en la corrida: -1.03162831
Peor f(x) (evaluado) encontrado en la corrida: 162.90000000
Fitness final del padre: -1.03162831
Solucion final: x1=-0.08984577, x2=0.71278826
Media de f(x) del padre a lo largo de las generaciones: -0.78339423
Varianza de f(x) del padre a lo largo de las generaciones: 0.28236737
Desviacion Estandar de f(x) del padre a lo largo de las generaciones: 0.53138251
-----------------------------------
