Generacion	x1	x2	Fitness_Padre	Sigma_Usado
44	0.06654979	0.88211468	-0.61420412	0.84728861
45	0.06654979	0.88211468	-0.61420412	0.84728861
46	0.06654979	0.88211468	-0.61420412	0.76255975
47	0.06654979	0.88211468	-0.61420412	0.76255975
48	0.06654979	0.88211468	-0.61420412	0.68630377
49	0.06654979	0.88211468	-0.61420412	0.68630377
50	0.06654979	0.88211468	-0.61420412	0.61767340
51	0.06654979	0.88211468	-0.61420412	0.61767340
52	0.06654979	0.88211468	-0.61420412	0.55590606
53	0.06654979	0.88211468	-0.61420412	0.55590606
54	0.06654979	0.88211468	-0.61420412	0.50031545
55	0.06654979	0.88211468	-0.61420412	0.50031545
56	0.06654979	0.88211468	-0.61420412	0.45028391
57	0.06654979	0.88211468	-0.61420412	0.45028391
58	0.06654979	0.88211468	-0.61420412	0.40525552
59	0.06654979	0.88211468	-0.61420412	0.40525552
60	0.06654979	0.88211468	-0.61420412	0.36472996
61	0.06654979	0.88211468	-0.61420412	0.36472996
62	0.06654979	0.88211468	-0.61420412	0.32825697
63	0.06654979	0.88211468	-0.61420412	0.32825697
64	0.06654979	0.88211468	-0.61420412	0.29543127
65	-0.26535206	0.72181852	-0.91841651	0.29543127
66	-0.26535206	0.72181852	-0.91841651	0.26588814
67	-0.26535206	0.72181852	-0.91841651	0.26588814
68	-0.26535206	0.72181852	-0.91841651	0.23929933
69	-0.26535206	0.72181852	-0.91841651	0.23929933
70	-0.26535206	0.72181852	-0.91841651	0.21536940
71	-0.10195046	0.78157061	-0.98917919	0.21536940
72	-0.10195046	0.78157061	-0.98917919	0.19383246
73	-0.10195046	0.78157061	-0.98917919	0.19383246
74	-0.10195046	0.78157061	-0.98917919	0.17444921
75	-0.10195046	0.78157061	-0.98917919	0.17444921
76	-0.10195046	0.78157061	-0.98917919	0.15700429
77	-0.10195046	0.78157061	-0.98917919	0.15700429
78	-0.10195046	0.78157061	-0.98917919	0.14130386
79	-0.04770974	0.75632906	-1.00623488	0.14130386
80	-0.04770974	0.75632906	-1.00623488	0.12717347
81	-0.04770974	0.75632906	-1.00623488	0.12717347
82	-0.04770974	0.75632906	-1.00623488	0.11445613
83	-0.15133745	0.73870885	-1.01292918	0.11445613
84	-0.15133745	0.73870885	-1.01292918	0.10301051
85	-0.07771651	0.72982716	-1.02837325	0.10301051
86	-0.07771651	0.72982716	-1.02837325	0.09270946
87	-0.07771651	0.72982716	-1.02837325	0.09270946
88	-0.07771651	0.72982716	-1.02837325	0.08343852
89	-0.07771651	0.72982716	-1.02837325	0.08343852
90	-0.07771651	0.72982716	-1.02837325	0.07509467
91	-0.07771651	0.72982716	-1.02837325	0.07509467
92	-0.07771651	0.72982716	-1.02837325	0.06758520
93	-0.07771651	0.72982716	-1.02837325	0.06758520
94	-0.07771651	0.72982716	-1.02837325	0.06082668
95	-0.07771651	0.72982716	-1.02837325	0.06082668
96	-0.07771651	0.72982716	-1.02837325	0.05474401
97	-0.08747585	0.71493116	-1.03155872	0.05474401
98	-0.08747585	0.71493116	-1.03155872	0.04926961
99	-0.08747585	0.71493116	-1.03155872	0.04926961
100	-0.08747585	0.71493116	-1.03155872	0.04434265
101	-0.08747585	0.71493116	-1.03155872	0.04434265
102	-0.08747585	0.71493116	-1.03155872	0.03990838
103	-0.08747585	0.71493116	-1.03155872	0.03990838
104	-0.08747585	0.71493116	-1.03155872	0.03591755
105	-0.08747585	0.71493116	-1.03155872	0.03591755
106	-0.08747585	0.71493116	-1.03155872	0.03232579
107	-0.08747585	0.71493116	-1.03155872	0.03232579
108	-0.08747585	0.71493116	-1.03155872	0.02909321
109	-0.08747585	0.71493116	-1.03155872	0.02909321
110	-0.08747585	0.71493116	-1.03155872	0.02618389
111	-0.08747585	0.71493116	-1.03155872	0.02618389
112	-0.08747585	0.71493116	-1.03155872	0.02356550
113	-0.08747585	0.71493116	-1.03155872	0.02356550
114	-0.08747585	0.71493116	-1.03155872	0.02120895
115	-0.08747585	0.71493116	-1.03155872	0.02120895
116	-0.08747585	0.71493116	-1.03155872	0.01908806
117	-0.08747585	0.71493116	-1.03155872	0.01908806
118	-0.08747585	0.71493116	-1.03155872	0.01717925
119	-0.08747585	0.71493116	-1.03155872	0.01717925
120	-0.08747585	0.71493116	-1.03155872	0.01546133
121	-0.08747585	0.71493116	-1.03155872	0.01546133
122	-0.08747585	0.71493116	-1.03155872	0.01391519
123	-0.08747585	0.71493116	-1.03155872	0.01391519
124	-0.08747585	0.71493116	-1.03155872	0.01252367
125	-0.08747585	0.71493116	-1.03155872	0.01252367
126	-0.08747585	0.71493116	-1.03155872	0.01127131
127	-0.08747585	0.71493116	-1.03155872	0.01127131
128	-0.08747585	0.71493116	-1.03155872	0.01014418
129	-0.08747585	0.71493116	-1.03155872	0.01014418
130	-0.08747585	0.71493116	-1.03155872	0.00912976
131	-0.08747585	0.71493116	-1.03155872	0.00912976
132	-0.08747585	0.71493116	-1.03155872	0.00821678
133	-0.08747585	0.71493116	-1.03155872	0.00821678
134	-0.08747585	0.71493116	-1.03155872	0.00739510
135	-0.08747585	0.71493116	-1.03155872	0.00739510
136	-0.08747585	0.71493116	-1.03155872	0.00665559
137	-0.08747585	0.71493116	-1.03155872	0.00665559
138	-0.08747585	0.71493116	-1.03155872	0.00599003
139	-0.08747585	0.71493116	-1.03155872	0.00599003
140	-0.08747585	0.71493116	-1.03155872	0.00539103
141	-0.08747585	0.71493116	-1.03155872	0.00539103
142	-0.08747585	0.71493116	-1.03155872	0.00485193
143	-0.08895180	0.71365199	-1.03161635	0.00485193
144	-0.08895180	0.71365199	-1.03161635	0.00436674
145	-0.08895180	0.71365199	-1.03161635	0.00436674
146	-0.08895180	0.71365199	-1.03161635	0.00393006
147	-0.08895180	0.71365199	-1.03161635	0.00393006
148	-0.08975749	0.71269136	-1.03162841	0.00353706
149	-0.08975749	0.71269136	-1.03162841	0.00353706
150	-0.08975749	0.71269136	-1.03162841	0.00318335
151	-0.08975749	0.71269136	-1.03162841	0.00318335
152	-0.08975749	0.71269136	-1.03162841	0.00286501
153	-0.08975749	0.71269136	-1.03162841	0.00286501
154	-0.08975749	0.71269136	-1.03162841	0.00257851
155	-0.08975749	0.71269136	-1.03162841	0.00257851
156	-0.08975749	0.71269136	-1.03162841	0.00232066
157	-0.08975749	0.71269136	-1.03162841	0.00232066
158	-0.08975749	0.71269136	-1.03162841	0.00208860
159	-0.08975749	0.71269136	-1.03162841	0.00208860
160	-0.08975749	0.71269136	-1.03162841	0.00187974
161	-0.08975749	0.71269136	-1.03162841	0.00187974
162	-0.08975749	0.71269136	-1.03162841	0.00169176
163	-0.08975749	0.71269136	-1.03162841	0.00169176
164	-0.08975749	0.71269136	-1.03162841	0.00152259
165	-0.08975749	0.71269136	-1.03162841	0.00152259
166	-0.08975749	0.71269136	-1.03162841	0.00137033
167	-0.08975749	0.71269136	-1.03162841	0.00137033
168	-0.08975749	0.71269136	-1.03162841	0.00123329
169	-0.08975749	0.71269136	-1.03162841	0.00123329
170	-0.08975749	0.71269136	-1.03162841	0.00110997
171	-0.08975749	0.71269136	-1.03162841	0.00110997
172	-0.08975749	0.71269136	-1.03162841	0.00099897
173	-0.08975749	0.71269136	-1.03162841	0.00099897
174	-0.08975749	0.71269136	-1.03162841	0.00089907
175	-0.08975749	0.71269136	-1.03162841	0.00089907
176	-0.08975749	0.71269136	-1.03162841	0.00080916
177	-0.08975749	0.71269136	-1.03162841	0.00080916
178	-0.08975749	0.71269136	-1.03162841	0.00072825
179	-0.08975749	0.71269136	-1.03162841	0.00072825
180	-0.08975749	0.71269136	-1.03162841	0.00065542
181	-0.08975749	0.71269136	-1.03162841	0.00065542
182	-0.08975749	0.71269136	-1.03162841	0.00058988
183	-0.08975749	0.71269136	-1.03162841	0.00058988
184	-0.08975749	0.71269136	-1.03162841	0.00053089
185	-0.08975749	0.71269136	-1.03162841	0.00053089
186	-0.08975749	0.71269136	-1.03162841	0.00047780
187	-0.08975749	0.71269136	-1.03162841	0.00047780
188	-0.08975749	0.71269136	-1.03162841	0.00043002
189	-0.08975749	0.71269136	-1.03162841	0.00043002
190	-0.08975749	0.71269136	-1.03162841	0.00038702
191	-0.08975749	0.71269136	-1.03162841	0.00038702
192	-0.08975749	0.71269136	-1.03162841	0.00034832
193	-0.08975749	0.71269136	-1.03162841	0.00034832
194	-0.08975749	0.71269136	-1.03162841	0.00031349
195	-0.08975749	0.71269136	-1.03162841	0.00031349
196	-0.08975749	0.71269136	-1.03162841	0.00028214
197	-0.08975749	0.71269136	-1.03162841	0.00028214
198	-0.08975749	0.71269136	-1.03162841	0.00025392
199	-0.08975749	0.71269136	-1.03162841	0.00025392
200	-0.08975749	0.71269136	-1.03162841	0.00022853

--- ESTADISTICAS DE ESTA CORRIDA ---
Mejor f(x) (padre) encontrado en la corrida: -1.03162841
Peor f(x) (evaluado) encontrado en la corrida: 162.90000000
Fitness final del padre: -1.03162841
Solucion final: x1=-0.08975749, x2=0.71269136
Media de f(x) del padre a lo largo de las generaciones: -0.72353137
Varianza de f(x) del padre a lo largo de las generaciones: 0.26056798
Desviacion Estandar de f(x) del padre a lo largo de las generaciones: 0.51045860
-----------------------------------
